,comments,label,token
1978,대은아 혹시나 협박받고 있거나 약점 잡힌거 있으면 내년 크보 첫 선발경기에서 보크해,none,"['대은', '아', '혹시', '나', '협박', '받다', '있다', '약점', '잡히다', '거', '있다', '내년', '크다', '보', '첫', '선발', '경기', '에서', '보크', '해']"
1979,대은아..멀리봐..크게 놀아야쥐..니얼굴이면...~~~~,offensive,"['대은', '아', '멀리', '보다', '크게', '놀다', '쥐다', '얼굴', '이면']"
1980,대장 언제쯤 나오나요?ㅜ,none,"['대장', '언제', '쯤', '나오다', '요', 'ㅜ']"
1981,대중따위가 니들이 머라고 재미없다고 난리쳐? 불통유재석 욕먹고 조작단거지개샘이랑 제작진뒷거래부정 고소해서 가목집어넣기 딱 좋구만 좀 더 비리로 연명하게놔둬 자료 수집중인데 방해하지마!,offensive,"['대중', '따위', '너희', '머', '라고', '재미없다', '난리', '치다', '불통', '유재석', '욕먹다', '조작', '단', '거지', '개', '샘', '이랑', '제작', '진', '뒷', '거래', '부정', '고소하다', '가다', '목', '집어넣다', '딱', '좋다', '더', '비리', '로', '연명', '놔두다', '자료', '수', '집중', '인데', '방해', '마']"
1982,대중은 개인 인스타그램에서도 저런 사진을 원했던것이지 ㅠ 하지만 현실은 그렇지 못했고!,none,"['대중', '개인', '인스타그램', '에서도', '저런', '사진', '을', '원하다', '것', '이지', 'ㅠ', '하지만', '현실', '그렇다', '못']"
1983,"대체 남성편력의 끝은 어딜까?? 주지훈,탑..ㅎㅎ그외 다수먼가기가맥힌 특징이있으니 가능하겠지만..대단하다참..",offensive,"['대체', '남성', '편', '력', '끝', '어', '딜까', '주지훈', '탑', 'ㅎㅎ', '그', '외', '다수', '멀다', '가기', '막히다', '특징', '있다', '가능하다', '대단하다', '차다']"
1984,대체 이걸 왜 알아야하지?기레기야 그렇게 할일이 없냐?,hate,"['대체', '걸', '왜', '알다', '레기', '야', '그렇게', '일이', '없다']"
1985,대통령 연설하는데 재수없게시리쯔쯔.,none,"['대통령', '연설', '재수', '없다', '시리', '쯔쯔']"
1986,대패삼겹살은 부산대 앞을 중심으로 백대표가 말하는 시기보다 훨씬 앞서 팔고 있었던 것으로 아는데.. 너무 극적인 요소를 말하려고 그랬었나.. 열심히 노력했다는 것에 대해서는 인정,none,"['대패', '삼겹살', '부산', '대', '앞', '을', '중심', '백', '대표', '말', '시기', '보다', '훨씬', '앞서', '팔고', '있다', '것', '알다', '너무', '극적', '인', '요소', '말', '그렇다', '열심히', '노력', '것', '대해', '서다', '인정']"
1987,대표팀 오래 해주세요최고ㅜㅜ,none,"['대표팀', '오래', '해주다', '최고', 'ㅜㅜ']"
1988,대학가요제 '잘 부탁드립니다.' 이 노래 유명했는데 모르는 사람 많네요.,none,"['대학가요제', '자다', '부탁드리다', '노래', '유명하다', '모르다', '사람', '많다']"
1989,대학생 있는상대에 시간끌기ㅋㅋ 쪽팔리다..,offensive,"['대학생', '있다', '상대', '시간', '끄다', 'ㅋㅋ', '쪽팔리다']"
1990,대한민국 3대 도둑놈 1위 조세형 2위 간장게장 3위 비,none,"['대한민국', '대다', '도둑', '놈', '위', '조세형', '위', '간장게장', '위', '비']"
1991,대한민국 군대나온 수컷들은공짜로 여행보내주고방송촬영하면 백퍼 다 뛴다,hate,"['대한민국', '군대', '나오다', '수컷', '공짜', '로', '여행', '보내다', '방송', '촬영', '백퍼', '다', '뛰다']"
1992,대한민국 금메달리스트가 꼭 이 시국에 쪽ㅂㄹ랑 결혼까지 해야 속이 후련햇냐ㅕㅑㅑㅑㅑㅑ,hate,"['대한민국', '금메달', '리스트', '꼭', '시국', '쪽', 'ㅂㄹ', '랑', '결혼', '까지', '속이다', '후련햇', '냐', 'ㅕㅑㅑㅑ']"
1993,대한민국 더이상 치안안전국가아님 이 사건으로 대한민국 치안 불안정,offensive,"['대한민국', '더', '이상', '치안', '안전', '국가', '아니다', '사건', '대한민국', '치안', '불', '안정']"
1994,대한민국 젊은배우는 다 죽었냐? 공효진이 언제까지 연애 영화에 나올꺼야 60먹고도 나오나??,hate,"['대한민국', '젊다', '배우다', '다', '죽다', '공효진', '언제', '까지', '연애', '영화', '나오다', '거야', '먹고다', '나오다']"
1995,대한민국엔 2명의 부처가 산다. 서장훈과 안재현. 그들 덕분에 나라가 망하지 않고 유지되는거다,none,"['대한민국', '엔', '명의', '부처', '산', '다', '서다', '장훈', '안', '재현', '그', '덕분', '나라', '망하다', '않다', '유지', '되다', '거', '다']"
1996,대한민국은 김치녀들 입김이 너무 세다,hate,"['대한민국', '김치', '녀', '입김', '너무', '세다']"
1997,대한민국은 신기한 민족이다.노래 잘하는 사람이 인구 5천만에 5천만 되는 것 같다ㅋ자존심만 강해서 남들과 타협도 못 하는 성질의 민족성.역시 개개인은 뛰어나구나ㅎ,none,"['대한민국', '신기하다', '민족', '다', '노래', '사람', '인구', '천만', '천만', '되다', '것', '같다', 'ㅋ', '자존심', '만', '강하다', '남', '타협', '못', '성질', '민족성', '역시', '개개인', '뛰어나다', 'ㅎ']"
1998,댓글 보고 상처 안받았으면 좋겠네요 우리나라 사람들 속에 화가 많아서 그저 화풀이 하는거임 ㅇㅇ 어떻게 보면 불쌍한 사람들,hate,"['댓글', '보고', '상처', '안', '받다', '좋다', '우리나라', '사람', '속', '화가', '많다', '그저', '화', '풀이', '하', '거임', '영', '어떻다', '보다', '불쌍하다', '사람']"
1999,댓글 보다보니 좀 그렇네사람을 죽여?악의를 가지고 죽인 살인자랑 동급취급하네,offensive,"['댓글', '보다', '보다', '그렇다', '사람', '을', '죽이다', '악의', '가지', '고', '죽이다', '살인자', '랑', '동', '급', '취급']"
2000,댓글 성비랑 나이대보면 소름이 돋는다. 30~40대 아지매들 밥쳐먹고 할일없어 연예인한테 악플다는게 취미인가 보네.,offensive,"['댓글', '성비', '랑', '나이', '대', '보다', '소름', '돋다', '다', '대다', '아지', '매', '밥', '처', '먹다', '일', '없다', '연예인', '한테', '악플', '달다', '게', '취미', '인가', '보다']"
2001,"댓글 알바가 있나 아니면 트루킹 수법인가? 어렇게 옹호할 경우가 아닌데...다른 사람에게 많은 피해를 준 건 사실인데.. 이건 댓글 수사 의뢰해야되지 않나,?",hate,"['댓글', '알바', '있다', '아니다', '트러킹', '수법', '인', '가다', '이렇게', '옹호', '경우', '아니다', '다른', '사람', '에게', '많다', '피해', '준', '건', '사실', '인데', '것', '댓글', '수사', '의뢰', '되다', '않다']"
2002,댓글 연령대가....,offensive,"['댓글', '연령', '대가']"
2003,댓글 왜 이래 진짜... 넘 한심하다...,none,"['댓글', '왜', '이렇다', '진짜', '너무', '한심하다']"
2004,댓글 진짜 더럽네. 본인이 끄적인 이 몇마디가 남에게는 큰 상처가 될 수 있다는 것을 모르는건가,none,"['댓글', '진짜', '더럽다', '본인', '끄적', '인', '몇', '마디', '남', '에게는', '크다', '상처', '되다', '수', '있다', '것', '을', '모르다', '건가']"
2005,댓글 천사들만있네내가 보기엔 카메라돌아가는 연출인듯엄마가 없는친구딸 이제서야 ??카메라 도니깐....내가 너무 부정적인가,offensive,"['댓글', '천사', '만', '있다', '내', '보기', '엔', '카메라', '돌아가다', '연출', '인', '듯', '엄마', '없다', '친구', '딸', '이제', '서다', '카메라', '니깐', '내', '너무', '부정', '적', '인가']"
2006,댓글 투척,none,"['댓글', '투척']"
2007,댓글들 꼬라지봐라ㅋㅋㅋㅋㅋ중국내 법 무시하고 불법저지른 판빙빙을 편들어주고있네 머가리들 비었나ㅋㅋㅋㅋ아무리 중국이 공산국가에 미개한나라라고 해도 불법저지른 년을 응원하냐,hate,"['댓글', '꼬락서니', '보다', 'ㅋㅋㅋ', '중국', '내', '법', '무시', '하고', '불법', '저지르다', '판빙빙', '을', '편', '들어주다', '있다', '머', '리틀', '비다', 'ㅋㅋㅋ', '아무리', '중국', '공산', '국가', '미개하다', '나라', '라고', '해도', '불법', '저지르다', '년', '을', '응원']"
2008,댓글들 보니깐 아직 우리나라 선비들이 판을 치네 하긴 평생 그렇게 틀 속에 갇혀있어야 니들 답지^^ 그지?ㅎ,none,"['댓글', '보', '니깐', '아직', '우리나라', '선비', '판', '을', '치네다', '평생', '그렇게', '틀', '속', '갇히다', '있다', '너희', '답지', '그', '지다', 'ㅎ']"
2009,댓글들 왜케 부들거리냐ㅋㅋㅋ도끼말 틀린게없는데ㅋㅋ법적인문제가있냐 잠수를탔냐ㅋㅋ,hate,"['댓글', '왜', '케', '부들', '거리', '냐', 'ㅋㅋㅋ', '기', '말', '틀리다', '게', '없다', 'ㅋㅋ', '법적', '인', '문제', '있다', '잠수', '타다', 'ㅋㅋ']"
2010,댓글들 일부로 이러는건가?? 부러워서 그러는거지? 만약 사귀면 한효주가 10배는 아깝다 ㄹㅇ,offensive,"['댓글', '일부', '로', '이르다', '건', '가다', '부럽다', '그렇다', '거지', '만약', '사', '귀', '면', '효', '주가', '배다', '아깝다', '링']"
2011,댓글들 진짜 무섭다 ;;댓글알바인가??사람이 그럴수도 있지 .. 한마디 잘못했다고 사람진짜 물어뜯네 ;;;;;;;;; 무서워서 숨만쉬고 살아야 '할판..;,none,"['댓글', '진짜', '무섭다', '댓글', '알바', '인가', '사람', '그렇다', '수도', '있다', '한마디', '못', '사람', '진짜', '물어', '뜯다', '네', '무섭다', '숨', '만', '쉬', '고', '살다', '판']"
2012,댓글들 진짜 형편없네ㅋㅋ;박한별이 우울증 한걸린게 신의한수다 진짜13년 기댄애는 안마방가서 헤어지자마자 여자친구생기고 하기싫은결혼해서 인생막히고 무슨고생이냐,hate,"['댓글', '진짜', '형편', '없다', '네', 'ㅋㅋ', '박한별', '우울증', '걸리다', '게', '신의', '수다', '진짜', '년', '기', '단', '애', '안마방', '가다', '헤어지다', '여자친구', '생기', '고', '싫다', '결혼', '인생', '막히다', '무슨', '고생', '이냐']"
2013,댓글들에 역겨운 애들 많넴 지들 집앞이였으면 개거품 물고 쓰러질것들이 ㅋㅋ 그럼 니들 층간 소음도 머라 하지마 지들 집에서 뛰는뎀 왜니들이 욕하냐 ㅋㅋㅋ?? 포방터 주민 욕하는 역겨운 댓글에 우리나라 개돼지들 수준이 보이는거지,hate,"['댓글', '역겹다', '애', '많다', '자기', '집', '앞', '이다', '게거품', '물', '고', '쓰러지다', '것', 'ㅋㅋ', '그렇다', '너희', '층', '간', '소음', '머', '라', '마', '자기', '집', '에서', '뛰다', '뎀', '왜', '너희', '욕', 'ㅋㅋㅋ', '포방터', '주민', '욕', '역겹다', '댓글', '우리나라', '개돼지', '수준', '보이다', '거지']"
2014,댓글들이 개빻아서 성비를보니 여자 70프로 ㅋㅋㅋ,hate,"['댓글', '개', '빻아', '서', '성비', '보다', '여자', '프로', 'ㅋㅋㅋ']"
2015,댓글들이 아주 국민프로듀서들 나셨네요 ㅋ ㅋ ㅋ ㅋ ㅋ 쟤들보다 니들이 더웃기다 ㅋ,none,"['댓글', '아주', '국민', '프로듀서', '날다', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ', 'ㅋ', '쟤', '보다', '너희', '더', '웃기', '다', 'ㅋ']"
2016,댓글수 보소 학실히 암놈숫놈 짝짓기에 관심도가 존니 높노.. 천박하고 천한것들,hate,"['댓글', '수', '보다', '확실하다', '암놈', '수놈', '짝짓기', '관심', '존', '네', '높다', '천박하다', '천하다', '것']"
2017,댓글수보니 재밌는대 득달같이달려드는 수준인대?,none,"['댓글', '수', '보', '니', '재밌다', '대다', '득달', '같이', '달려들다', '수준', '인데']"
2018,댓글알바 작작쓰렴,offensive,"['댓글', '알바', '작', '작', '쓰다']"
2019,댓글에 전라도 사투리...진짜 웃긴다... 사투리가 송가인 말투로 읽혀서~~~,offensive,"['댓글', '전라도', '사투리', '진짜', '웃기다', '다', '사투리', '송가', '인', '말투', '로', '읽히다']"
2020,댓글에 전처 딸 얘기가 많아서 악플 그만 하라한건데...송윤아님 편하게좀 두세요. 아니라는데 자꾸 그러시지 마세요. 좀자식 낳고 잘사는데...,none,"['댓글', '전', '처', '딸', '얘기', '많다', '악플', '그만', '하라', '거', '인데', '송윤아', '님', '편하다', '두다', '아니다', '데', '자꾸', '그렇다', '말다', '자식', '낳다', '자다', '살다', '데']"
2021,댓글에 한남내나네 그남들 좌표 찍었나봄,hate,"['댓글', '남다', '나', '네', '그', '남', '좌표', '찍다', '봄']"
2022,댓글에서 여성 비율이 유독 높은게 연예인 관련 기사인데...수준낮고 남 저주하는 글들이 정말 많네,hate,"['댓글', '에서', '여성', '비율', '유독', '높다', '게', '연예인', '관련', '기사', '인데', '수준', '낮다', '남', '저주', '글', '정말', '많다']"
2023,댓글에서 전지현만 싸잡아서 다 욕하는데ㅋㅋㅋ과연 우리 나라 그 많은 연예인들 중에 기부 하는 사람이 30명은 될까??,none,"['댓글', '에서', '전지현', '만', '싸잡다', '다', '욕', 'ㅋㅋㅋ', '연', '우리나라', '그', '많다', '연예', '인들', '중', '기부', '사람', '명', '되다']"
2024,댓글은 ㅈㄴ보수적인데 왜 지금 정권은 좌파인지.. 박근혜가 잘못했네,hate,"['댓글', '전', '보수', '적', '인데', '왜', '지금', '정권', '좌파', '인지', '박근혜', '못']"
2025,댓글을 보니 성유리는 아직 대세가 맞네,none,"['댓글', '을', '보다', '성', '유리', '아직', '대세', '맞다']"
2026,댓글이 없네....,none,"['댓글', '없다']"
2027,댓글이 없다.........,none,"['댓글', '없다']"
2028,댓글이 없다니 1등,none,"['댓글', '없다', '등']"
2029,댓글이너무웃김 해외에서볼까무섭단다ㅋㅋㅋ,none,"['댓글', '너무', '웃기다', '해외', '에서', '보다', '무섭다', '다', 'ㅋㅋㅋ']"
