,label,token
2590,hate,"['무슨', '장례식장', '패션쇼', '장', '냐', '홍정욱', '행거', '치프', '뭐', '냐', '외국', '넘', '이라', '그런지', '예의', '몰라']"
2591,none,"['무슨', '컨셉', '건지', '나', '이해', '못', '건지']"
2592,none,"['무슨', '해외', '영화', '보', '것', '같']"
2593,none,"['무슨', '상관', '냐고', '기자', '양반', 'ㅠ']"
2594,hate,"['무식', '애', '참', '많', '살인', '의료', '상', '과실', '치사', '같', '냐', '사람', '죽여', '놓', '년', '말', '냐니', '무식', '것', '정도', '껏', '무식', '해야', '귀엽', '이건', '뭐', '저런', '것', '국민', '라고', '나', '랑', '똑같이', '표', '씩', '가지', '있', '겠']"
2595,offensive,"['무안', '주', '개', '쪽', '준', '건', '면서', '무슨', '상처', '물론', '고장환', '잘못', '건', '맞', '지만', '딱', '상상', '는데', '퉁명', '스럽', '나즈막', '목소리', '로', '너', '랑', '나', '랑', '친하', '냐', '우리', '그런', '사이', '아니', '잖', '어', '거들먹거렸', '상처', '무슨', '아무데나', '상처', '갖', '붙이', '건', '아니', '에요']"
2596,offensive,"['무', '자식', '상팔자', '맞', '지만', '김원희', '보', '애', '안', '가질', '만큼', '쿨', '성격', '아닌데', '집착', '심하', '그냥', '안', '생기', '거', '라고', '말', '기', '싫', '솔직', '어디', '덧나', '나']"
2597,none,"['무죄', '라', '잖', '아', '그만', '세요', '악', '플', '러']"
2598,none,"['무지개', '라이브', '출연', '부탁', '드려', '요문', '채원', '누님']"
2599,hate,"['무표정', '일', '때', '눈빛', '약간', '양아치', '같', '느낌', '있', '었', '는데', '역시', '관상', '틀리', '않', '어', 'ㅋ', '해병대', '출신', '왜', '저렇', '냐', 'ㅋ']"
2600,none,"['무', '플', '방지', '위원회', '에서', '왔', '습니다', '신세경', '님', '항상', '건강', '세요']"
2601,none,"['무한', '공간', '저', '너머', '로', '떠나', '셨', '네요']"
2602,offensive,"['문', '가비', '뭐', '죄', '것', '아니', '댓글', '꼬라지', '수준', 'ㅉㅉ']"
2603,none,"['문가영', '건진', '드라마']"
2604,none,"['문', '과장', '님', '갓', '동수', '형사', '님', '에게', '큰', '단서', '주', '심', 'ㅠ유시준이', '악마', '야', 'ㅠ죄', '없', '사람', '죽임']"
2605,hate,"['문', '돼지', '그만', '처무', 'ㄱ', '처무', 'ㄱ', '니', '딸', '이나', '챙겨', '먹이', '길']"
2606,hate,"['문란', '아이돌', '엑소', '나', '워너', '원', '겟', '방탄', '오빠', '절대', '아님']"
2607,offensive,"['문소리', '거품', '아니', '냐', '출연', '작', '안', '보', '던데', '최근', '뭐', '찍', '었', '는지', '모르', '겠']"
2608,offensive,"['문식', '다연', '재형', '세', '명', '때문', '봄', '물론', '경수', '랑', '선하', '랑', '다시', '만나', '는데', '결혼', '생', '각', '없', '해서', '그나마', '덜', '열', '뻗치', '지만', '경수', '모', '노', '답', '그리고', '이제', '전남편', '불임', '거', '아니', '까', '연기', '못', '여자', '분', '퇴장', 'ㅜㅜ아침일일드라마', '연기', '수준']"
2609,none,"['문식', '엄마', '뺏기', '두려운', '거', '아닐까요', '버려', '질까봐', '무서운', '거', '구요', '사랑', '고픈', '어린아이', '같', '아요', '친아들', '었', '다면', '저러', '않', '았', '겠', '지요', '친부모', '자길', '버렸', '는데', '새엄마', '날', '언제', '내', '칠까', '두려움', '컷', '듯해요']"
2610,none,"['문신', '뭐', '냐', 'ㅋㅋ']"
2611,offensive,"['문', '씨', '고마', '해라']"
2612,hate,"['문', '재앙', '감방', '보내', '라', '그리고', '사형', '시켜야', '된다고', '봄']"
2613,hate,"['문', '재앙', '때문', '애먼', '사람', '눈물', '흘리', 'ㅉㅉ']"
2614,hate,"['문', '재앙', '이놈', '북한', '사랑', '환장', '정권', '또', '가정', '풍비박산', '나', '만드', '는구나']"
2615,hate,"['문', '재앙', '이놈', '대체', '뭘', '덮', '으려고', '이러', '는지']"
2616,hate,"['문', '재앙', '주사', '파', '정권', '지지자', '전라도', '역시']"
2617,hate,"['문', '재앙', '폭탄', '왁스', '토', '나왔', '스', '걸레', '오마이', '가스레인지', '비둘기', '집단', '개정', '꿀', '정숙', '몬스터', '엑소', '레드카', '펫', '핫', '핑크']"
2618,hate,"['문', '재앙', '놈', '땜', '애꿎', '젊', '남자', '희생', '당하']"
2619,hate,"['문', '재앙', '때문', '나라', '꼴', '미쳐', '돌아가', '네요', '탄핵', '정답', '일']"
2620,hate,"['문', '재앙', '땜', '나라', '꼴', '개판', '인데', '이제', '세계', '제앙', '이라니', '깝깝']"
2621,hate,"['문', '재앙', '부터', '조사']"
2622,hate,"['문', '재앙', '시대', '라', '반미', '민족주의', '드라마', '냐', 'ㅋㅋ', '진짜', '빨갱이', '남영동', '부활', '시켜서', '조', '져야', '됨']"
2623,hate,"['문', '재앙', '언제', '죽', '냐', '범죄자', 'ㅅ', 'ㄲ들이', '명줄', '길더', '라']"
2624,hate,"['문', '재앙', '문제', '뭘', '덮', '으려고', '이혼', '까지', '시키', '냐', '이게', '문', '재앙', '때문', '우리', '공화', '당', '광화문', '텐트', '폭력', '철거', '삼척', '간첩선', '북한', '군사', '정보', '교환', '한미', '동맹', '파기', '슛', '가장', '큼']"
2625,hate,"['문', '재앙', '뭐', '덮', '으려고', '연예인', '터트리', '건지', '명백히', '밝히']"
2626,hate,"['문재인', 'ㄱ', '못한', '것', 'ㅉㅉ']"
2627,hate,"['문재인', '저격', '드라마']"
2628,offensive,"['문재인', '정부', '믿', '었', '는데', '이게', '어떻게', '된', '거조', '국민', '경찰', '한테', '맞', '았', '습니다']"
2629,offensive,"['문재인', '정부', '또', '뭘', '덮', '으려고', '사람', '생명', '이렇게', '앗', '아', '는지', '비통', '합니다', 'ㅠ']"
2630,none,"['문재인', '탄핵', '주장', '젊은이', '더', '많']"
2631,hate,"['문재인', '가족', '외국', '주한', '딸래미', '세무', '조사', '해야함', '어찌', '망해', '업체', '연봉', '얼마', '라고', '외국', '국제', '학교', '보내', '이건', '말', '안', '소리', '문재인', '가족', '국정', '감사', '부터', '세무', '조사', '먼저', '시작', '해야', '함']"
2632,hate,"['문재인', '극', '혐']"
2633,hate,"['문재인', '들어서', '언론', '더더욱', '언', '플', '날조', '일삼', '신뢰', '잃', '어', '쓰레기', '즁']"
2634,hate,"['문재인', '아들', '관련', '있', '다던데', '그래서', '그랬', '나', '보', '군']"
2635,offensive,"['문재인', '조작', '사', '기단', '방송', '고위', '간부', '및', '제작진', '언론', '유착', '비리', '조사', '구속', '해라', '국정', '농단', '비리', '키우', '문재', '탄핵']"
2636,hate,"['문재인', '대통령', '국가', '공산주의', '것', '같', '적당히', '해라']"
2637,offensive,"['문제', '많', '여자']"
2638,none,"['문제', '된', '멤버', '소속', '사', '진실', '시작', '됐으니', '남', '명', '멤버', '아이', '게시판', '에서', '들먹이', '맙시다제발']"
2639,hate,"['문죄', '앙', '오늘', '몇', '번', '째', '냐', '온갖', '연예인', '기사', '로', '도배', '중', '드루', '킹', '덮', '으려고', '더러운', '정권']"
2640,hate,"['문', '죄인', '그렇', '머', '자기', '사람', '니', '수사', '제대로', '겠', '엉', 'ㅋㅋ']"
2641,hate,"['문', '죄인', '이나', '라', '해']"
2642,none,"['문채원', '종일', '실검', '이유', '뭐', '예요', '옆자리', '라서', '궁금', '정', 'ㅈ', 'ㅇ', '랑', '친한', '배우']"
2643,offensive,"['문화', '계', '성추행', '범', '공통점', '박', '그네', '블랙리스트', '올라간', '분']"
2644,offensive,"['문희주', '니', '닮', '딸', '라면', 'ㅠㅠ']"
2645,offensive,"['문희준', '딸', '었', '군', '비', '호감']"
2646,offensive,"['문희준', '쵸', '티', '리즈', '때', '보', '지금', '보', '얼마나', '관리', '안', '저리', '나', '싶']"
2647,hate,"['물', '곰', '원래', '비', '쌈', '그럿', '모르', '인분', '시킨', '얼간이', '잘못', '왜', '애꿎', '가게', '욕하']"
2648,offensive,"['물론', '매력', '있', '지만', '시작', '부터', '머리', '썼', '여성', '상대', '로', '자긴', '결혼', '전제', '로', '진지', '만남', '원한다', '이빨', '까', '는데', '호감', '안', '생길', '여성', '어', '딧겠나', 'ㅋ', '별생각', '작전', '없이', '나온', '다른', '남자', '처음', '부터', '자체', '안', '거', 'ㅋ']"
2649,offensive,"['물질', '적', '풍족', '사', '니깐', '눈', '돌아가', '원부인', '한테', '괴물', '라고', '했', '때', '언제', '완전', '개', '짜증']"
2650,offensive,"['뭉쳐야', '뜬다는', '멤버', '교체', '자주', '해라', '맨날', '여행', '니', '여행', '감흥', '떨어질', '수', '밖에']"
2651,hate,"['뭐', '그럼', '어떤', '말', '좋', '충고', '쳐', '맞', '살', '던가', '자살', '던가', '죽이', '던가', '독립', '던가', '맞', '말', '했', '구만']"
2652,offensive,"['뭐', '끼리끼리', '만나', '거', '원', '스타', '낸시', '뭐', '이상', '애', '대충', '답', '나오', '잖냐']"
2653,offensive,"['뭐', '기부', '했', '겠', '냐', '백억', '정돈', '냉겨', '놨', '겟', '자식', '이나', '가족', '앞가림', '할', '정도', '챙겨', '주']"
2654,hate,"['뭐', '댓글', '상황', '보', '니깐', '박명수', '마', '눌', '님', '여자', '로서', '충분히', '매력', '잇', '사람', '잇', '쿵쾅쿵쾅']"
2655,none,"['뭐', '법', '적', '어떻게', '든', '둘', '서로', '솔직', '사랑', '나누', '면서', '행복', '겠', '둘', '행복', '응원', '한다', '홍상수', '부인', '다른', '사람', '마음', '대한', '미련', '미련', '떨쳐', '내', '건강', '살아가', '시', '길']"
2656,offensive,"['뭐', '성형', '야', '좋', '으면', '거', '라', '치', '캐럿', '다이아', '캐럿', '캐럿', '살', '아', '봐라', '부질없']"
2657,offensive,"['뭐', '어쩌', '라고', '아줌마', '아', '새벽', '혈압', '올려', 'ㅋㅋ']"
2658,offensive,"['뭐', '언제', '부터', '인기', '연애', '활동', '했었', '다고', '관심', '없', '으니', '니', '말', '대로', '빨리', '은퇴', '나', '해라', '짜증', '난다']"
2659,offensive,"['뭐', '얼마나', '대단', '말', '했', '다고', '이렇게', '난리', 'ㅈ', 'ㄴ', '노이', '해', '상담', '해줘도', '랄']"
2660,hate,"['뭐', '여자', '가슴살', '노출', '노출', '라고', '생각', '안', '잖아', '꼭지', '가리', '된다고', '생각', '거', '아녀', '윗', '가슴', '이나', '아래', '가슴', '이나', '같', '젖', '인데']"
2661,none,"['뭐', '웬디', '다쳤', '다고', '이런', '또', '내', '병문안', '야', '겠', '군']"
2662,none,"['뭐', '웹', '드', '기', '크라임', '씬', '같', '데', '서', '예능', '긴', '지만', '괜찮', '해서', '좋', '생각', '함']"
2663,offensive,"['뭐', '생기', '긴', '햇', '는데', '이거', '위험', '발언', '아니', '냐', '남자', '어린', '여자', '애', '보고', '이쁘', '라고', '벌떡', '뛸', '거', '면서']"
2664,hate,"['뭐', '키스', '해', '송소희', '논', '한복', '입', '조신', '척', '더니', '호박씨', '깠', '국악인', '수치']"
2665,offensive,"['뭐', '깜놀', '설마', '말', '안', '돼', '유부남', '아녀']"
2666,hate,"['뭐', '등', '신랑감', '서울대', '나와서', '그건', '옛말', '아직', '이렇', '할', '자리매김', '없', '는데']"
2667,offensive,"['뭐', '그케', '고마울', '까', '이딴', '거', '쓰', '말', '미세먼지', '예방법', '이나', '써', '주', '삼']"
2668,offensive,"['뭐', '문제', '냐', '남자', '꼭지', '가슴', '까', '건', '괜찮', '여자', '꼭지', '가슴', '까', '문제', '야']"
2669,offensive,"['뭐', '설명', '안', '뷰티', '보정', '요']"
2670,none,"['뭐', '멋있', '다는', '거', '뭐', '이래', '호들갑', '인가', 'ㅡㅡ']"
2671,none,"['뭐', '라고', '해도', '보', '니', '허', '니', '응원', '합니다', 'ㅎㅎ', '진심', '어울려요', '남자', '직진', '번', '사', '인생', '본', '승아', '가즈', '아']"
2672,none,"['뭐', '리', 'ㅣ', '커플', '별루']"
2673,hate,"['뭐', '공황', '장애', '래', '뉘', '집', '개', '이름', '냐']"
2674,none,"['뭐', '단독', '이래', '요즘', '트랜드', '냐']"
2675,offensive,"['뭐', '야', '그냥', '성폭행', '범', '확정', '거', '야', '너무', '생각', '안', '막말', '거', '아닌가', '접대부', '말', '믿', '사람', '하나', '또', '잡', '겠']"
2676,none,"['뭐', '야', '아무', '일', '없', '었잖', '아', '개', '노', '잼']"
2677,hate,"['뭐', '야', '저게', 'ㅠ', '완전', '여장', '남자', '같', '잖', 'ㅡㅡ', '처음', '나올', '때', '진짜', '이뻤', '는데', '여자', '보다', '예쁜', '트', '젠', '었', '어']"
2678,offensive,"['뭐', '여', '듣', '보']"
2679,none,"['뭐', '유소', '유진', '어째', '고딩', '같', '아유', '갈수록', '상큼', '해', '네유']"
2680,none,"['뭐', '이리', '꼬인', '사람', '많', '아', 'ㅡㅡ', '사고', '친', '거', '아니', '아픈', '사람', '한테', '그러', '싶', '은지', '기자', '그만', '소', '이제']"
2681,offensive,"['뭐', '이리', '어려운', '용어', '쓰', '냐', '그냥', '혼전', '임신', '거', '잖', '아', '애', '생겨서', '결혼', '걸', '무슨', '사생아', '라', '표현', '냐', '사전', '읽', '어', '봐도', '더', '헷갈리']"
2682,offensive,"['뭐', '왜', '얼굴', '바뀐', '것', '같', '예전', '얼굴', '가지', '없', '어', '보여서', '끌', '렷', '는데']"
2683,offensive,"['뭐', '개', '듣', '보', '냐']"
2684,offensive,"['뭐', '러', '나왔', '는지', 'ㅉㅉㅉ그동안', '한회', '않', '빼', '봤', '는데', '왕', '짜증', '최하', '않', '나왔', '으면', '좋', '겠', '피디', '양반', '글', '케', '나올', '사람', '없', '냐', '최하', '나온다', '해서', '않', '보', '다른', '프로', '봄', '끼리', 'ㅈ', 'ㄹ', '세요']"
2685,hate,"['뭔', '쳐먹', '다가', '방송', '끝내', '냐', '그냥', '혼자', '쳐먹', '어', '방송', '말', '면상', '생기', '다가', '만년', 'ㅉㅉㅉ']"
2686,offensive,"['뭔', '개소리', '야']"
2687,offensive,"['뭔', '생존', '여', '중간', '계속', '먹', '으면서', 'ㅋㅋ']"
2688,offensive,"['뭔', '주인공', '바꿔', '미쳤', '이병헌', '나', '은데']"
2689,hate,"['뭔', '희대', '탕녀', '래', '미', '칀', 'ㅋㅋ', '여러', '남자', '랑', '놀아난', '것', '아니', 'ㅋㅋ', '불쌍', '역', '뭐']"
2690,none,"['뭔', '김남길', '김아중', '하고', '사귐']"
2691,offensive,"['뭔가', '편드', '건', '아니', '팬', '아니', '지만', '뭔가', '느낌', '이상', '건', '뭘까요', '않', '것', '같', '은데', '여자', '쪽', '에서', '손', '썼', '쎄', '느낌', '경찰', '그렇', '안타깝', '네요']"
2692,none,"['뭔가', '필립', '커플', '미나', '씨', '닮', '미니미', '미나']"
2693,offensive,"['뭔', '알', '바', '많', '어', '연기', '표정', '똑같', '데', '웃', '어도', '똑같', '울', '어도', '똑같', '놀', '라도', '같', '표정', 'ㅠㅠ']"
2694,offensive,"['뭔', '일', '니', '왜', '그러', '냐', '겸손', '해라', '너무', '쳐', '받들', '어', '주', '니', '그런', '거', '여', '주연', '인데', '비중', '작', '으면', '열받', '것', '그래도', '시청자', '까지', '우롱', '이딴', '짓거리', '마땅히', '비판', '받', '아야지']"
